candidate_rank,package_name,download_count,summary,package_version_at_cutoff,package_build_at_cutoff,package_subdir,artifact_basename,artifact_sha256,repository_url,repository_mapping_source,repository_archived,snapshot_commit,primary_language,languages_json,upstream_project_id,executable_candidate,executable_confidence,interface_status,interface_evidence_json,input_families,output_families,data_requirement,provisionally_eligible,eligible_sequence,first_200_eligible,exclusion_code,review_status,notes
113,iqtree,221789,Efficient phylogenomic software by maximum likelihood.,3.1.2,h8471819_0,linux-64,linux-64/iqtree-3.1.2-h8471819_0.conda,1a71184e2a72019d146a0094f2bb3b040dba64343568262ec89d943681bc29a0,https://github.com/iqtree/iqtree3,anaconda:dev_url,False,6401e06905f65a11ccd6e45f369a1987d657d600,C++,"{""Ada"": 89080, ""Assembly"": 141281, ""Batchfile"": 2092, ""C"": 3832021, ""C#"": 55625, ""C++"": 10190653, ""CLIPS"": 5291, ""CMake"": 92641, ""DIGITAL Command Language"": 27303, ""HTML"": 29824, ""M4"": 786, ""Makefile"": 26136, ""Module Management System"": 1545, ""Nix"": 1005, ""Pascal"": 42411, ""Perl"": 3895, ""PowerShell"": 13735, ""Python"": 14867, ""Roff"": 4235, ""SAS"": 1847, ""Shell"": 24347}",iqtree.iqtree3,,none,excluded,"[""repository-metadata:no-end-user-cli-found""]",Newick,Newick,UNKNOWN,False,,False,NO_END_USER_CLI,metadata_interface_reviewed,
114,yacrd,220116,"Yet Another Chimeric Read Detector, with long-read mapper result as input.",1.0.0,h790517f_5,linux-64,linux-64/yacrd-1.0.0-h790517f_5.tar.bz2,7cf18b23a5381c06cc70e36634dea390df0c376d6540129599b6f38485e0e6b6,https://github.com/natir/yacrd,anaconda:home,False,36f69046e13d807d13ab9ccecec2b52dc770b485,Rust,"{""Rust"": 111038}",natir.yacrd,yacrd,explicit_metadata,confirmed_end_user_cli,"[""bioconda-meta.yaml:test.commands:yacrd"", ""repository:Cargo.toml:declared-executable:yacrd"", ""repository:src/main.rs:rust-binary-entrypoint""]",UNKNOWN,UNKNOWN,UNKNOWN,True,45,True,,metadata_interface_reviewed,
115,seqtk,216296,Seqtk is a fast and lightweight tool for processing sequences in the FASTA or FASTQ format,1.5,h577a1d6_1,linux-64,linux-64/seqtk-1.5-h577a1d6_1.tar.bz2,f265fe676118d9d45fde040cc8354fc96ca18c45ed2410854c06c143e823258b,https://github.com/lh3/seqtk,bioconda:source_url,False,94e707082d39b0a038f234df676e32d9802c0dc7,C,"{""C"": 93844, ""Makefile"": 284}",lh3.seqtk,seqtk,explicit_metadata,confirmed_end_user_cli,"[""repository:README:documented-command""]",FASTQ;FASTA,FASTQ;FASTA,UNKNOWN,True,46,True,,metadata_interface_reviewed,
116,perl-alien-libxml2,210380,Installs the C libxml2 library on your system.,0.20,pl5321hd2ab53c_0,linux-64,linux-64/perl-alien-libxml2-0.20-pl5321hd2ab53c_0.tar.bz2,ecaf1b39bd0c68e362154b7ffd8aa4de641eb821cabfcda85371e0e92f26de03,https://github.com/PerlAlien/Alien-Libxml2,anaconda:dev_url,False,dd34537b82f52ca55ade9dc345673342cd3baac7,Perl,"{""C"": 739, ""Perl"": 14216, ""Shell"": 439}",perlalien.alien-libxml2,,none,excluded,"[""upstream-description:library-only""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,LIBRARY_ONLY,metadata_interface_reviewed,
117,pyvcf3,209559,A Variant Call Format reader for Python.,1.0.4,py311haab0aaa_0,linux-64,linux-64/pyvcf3-1.0.4-py311haab0aaa_0.tar.bz2,8d29ad07e53baec17e5da8ea8001d68f307f57cd89716797e7dccade62b2527e,https://github.com/dridk/PyVCF3,anaconda:dev_url,False,1fb3789153d1d8e28e2cedf121399f276b5f312a,Python,"{""Cython"": 6256, ""Python"": 177557}",dridk.pyvcf3,,none,excluded,"[""repository-metadata:no-end-user-cli-found""]",VCF,VCF,UNKNOWN,False,,False,NO_END_USER_CLI,metadata_interface_reviewed,
118,perl-test2-suite,209010,Distribution with a rich set of tools built upon the Test2 framework.,0.000163,pl5321hdfd78af_0,noarch,noarch/perl-test2-suite-0.000163-pl5321hdfd78af_0.tar.bz2,226cbad887607747b19816100d00b0e3dcca66b1e2b282efc1aad225eaacd27d,,,,,,{},,,none,excluded,"[""upstream-description:library-only""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
119,hhsuite,207663,HH-suite3 for fast remote homology detection and deep protein annotation,3.3.0,h503566f_15,linux-64,linux-64/hhsuite-3.3.0-h503566f_15.tar.bz2,1d7a96783862071c92102bb959a479e04dd25eccebabcadc5d3f18bd8070a67f,https://github.com/soedinglab/hh-suite,anaconda:home,False,43095e46ada4ec2a8a47d47ef5ad7e38b1429f7b,C,"{""C"": 5562333, ""C++"": 1501184, ""CMake"": 36089, ""Dockerfile"": 1841, ""Makefile"": 1064, ""Perl"": 578973, ""Python"": 159861, ""SWIG"": 321, ""Shell"": 8530}",soedinglab.hh-suite,hhalign;hhblits;hhsearch,explicit_metadata,confirmed_end_user_cli,"[""bioconda-meta.yaml:test.commands:hhalign"", ""bioconda-meta.yaml:test.commands:hhblits"", ""bioconda-meta.yaml:test.commands:hhsearch""]",GFF,GFF,UNKNOWN,True,47,True,,metadata_interface_reviewed,
120,samsift,207475,Advanced filtering and tagging of SAM/BAM alignments using Python expressions.,0.3.1,pyhdfd78af_0,noarch,noarch/samsift-0.3.1-pyhdfd78af_0.conda,fe32fe2f4f63d338a5fe7afc4e4a0dcd6c38010d7377728a247e7c396208e8bc,https://github.com/karel-brinda/samsift,anaconda:dev_url,False,95a0055bc6749db26a1bfcfdec845d0866f9b2d1,Python,"{""Makefile"": 4461, ""Python"": 18764, ""Shell"": 118}",karel-brinda.samsift,samsift;samsift-norm-sam,explicit_metadata,confirmed_end_user_cli,"[""bioconda-meta.yaml:test.commands:samsift"", ""bioconda-meta.yaml:test.commands:samsift-norm-sam"", ""repository:README:documented-command"", ""repository:setup.cfg:declared-executable:samsift"", ""repository:setup.cfg:declared-executable:samsift-norm-sam""]",SAM/BAM/CRAM,SAM/BAM/CRAM,UNKNOWN,True,48,True,,metadata_interface_reviewed,
121,perl-term-table,205609,Format a header and rows into a table,0.028,pl5321hdfd78af_0,noarch,noarch/perl-term-table-0.028-pl5321hdfd78af_0.conda,93574d78a99a9ab8f93f3cd75380b8bbfde61452b8882ad96be816eccf0f904a,,,,,,{},,,none,excluded,"[""upstream-description:library-only""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
122,perl-alien-build,205536,Build external dependencies for use in CPAN,2.84,pl5321h7b50bb2_1,linux-64,linux-64/perl-alien-build-2.84-pl5321h7b50bb2_1.tar.bz2,ef28ca71abf0b875953d1d68a1cf14a0d14de7df20b33d24d98d9aeaf0a8c47e,,,,,,{},,,none,excluded,"[""upstream-description:library-only""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
123,f5c,200327,An optimised re-implementation of the call-methylation and eventalign modules in Nanopolish.,1.6,hee927d3_0,linux-64,linux-64/f5c-1.6-hee927d3_0.conda,2f3fc9f82df9afde4444bb043fe09831ab4e7f6990fd9f32cd68286d44af4fe6,https://github.com/hasindu2008/f5c,anaconda:home,False,e8e3942e65a095c05412ca9b15035214cb509e1e,C,"{""Awk"": 3781, ""C"": 85935990, ""C++"": 64795, ""Cuda"": 90307, ""Dockerfile"": 313, ""HIP"": 85392, ""M4"": 5311, ""Makefile"": 12756, ""Python"": 16569, ""R"": 1643, ""Shell"": 96584}",hasindu2008.f5c,f5c,explicit_metadata,confirmed_end_user_cli,"[""bioconda-meta.yaml:test.commands:f5c"", ""repository:README:documented-command""]",UNKNOWN,UNKNOWN,UNKNOWN,True,49,True,,metadata_interface_reviewed,
124,perl-ffi-checklib,199228,Check that a library is available for FFI.,0.31,pl5321hdfd78af_0,noarch,noarch/perl-ffi-checklib-0.31-pl5321hdfd78af_0.conda,77e6f2ca594f7c4009eee60743692ac09ac7546aab670d5b924165fed58946cb,,,,,,{},,,none,excluded,"[""upstream-description:library-only""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
125,eva-sub-cli,198692,EVA Submission Command Line Interface.,0.6.3,py313hdfd78af_0,noarch,noarch/eva-sub-cli-0.6.3-py313hdfd78af_0.conda,d2e975a04c2a66d21b2cec78ce5e5d36738d67b9c9e2bc9909c85c8c33e993f8,https://github.com/EBIvariation/eva-sub-cli,anaconda:dev_url,False,d68a9c55445163ad12b9e5c71f7d22ad81e14512,HTML,"{""Dockerfile"": 994, ""HTML"": 731660, ""Nextflow"": 12857, ""Python"": 376345, ""Shell"": 564}",ebivariation.eva-sub-cli,biovalidator;check_fasta_insdc.py;check_metadata_semantics.py;eva-sub-cli.py;evidence_type_checker.py;format_metadata.py;samples_checker.py;trim_down.py;xlsx2json.py,explicit_metadata,confirmed_end_user_cli,"[""bioconda-meta.yaml:test.commands:biovalidator"", ""bioconda-meta.yaml:test.commands:eva-sub-cli.py"", ""repository:pyproject.toml:declared-executable:check_fasta_insdc.py"", ""repository:pyproject.toml:declared-executable:check_metadata_semantics.py"", ""repository:pyproject.toml:declared-executable:eva-sub-cli.py"", ""repository:pyproject.toml:declared-executable:evidence_type_checker.py"", ""repository:pyproject.toml:declared-executable:format_metadata.py"", ""repository:pyproject.toml:declared-executable:samples_checker.py"", ""repository:pyproject.toml:declared-executable:trim_down.py"", ""repository:pyproject.toml:declared-executable:xlsx2json.py""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,UNSUPPORTED_PRIMARY_LANGUAGE,metadata_interface_reviewed,
126,perl-pathtools,196987,Tools for working with directory and file names,3.75,pl5321hec16e2b_3,linux-64,linux-64/perl-pathtools-3.75-pl5321hec16e2b_3.tar.bz2,,,,,,,{},,,none,excluded,"[""upstream-description:library-only""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
127,perl-parent,195344,,0.236,pl5321hdfd78af_2,noarch,noarch/perl-parent-0.236-pl5321hdfd78af_2.tar.bz2,,,,,,,{},,,none,excluded,"[""upstream-description:library-only""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
128,bx-python,192635,"Tools for manipulating biological data, particularly multiple sequence alignments.",0.14.0,py312h734f728_1,linux-64,linux-64/bx-python-0.14.0-py312h734f728_1.conda,ecc87e7d259f64137b117da871fbbddad7ac2083ee517189f9a4dd43a43af197,https://github.com/bxlab/bx-python,anaconda:dev_url,False,dac9b1dd32bf192e0d24242b4afbb0b360e67658,Python,"{""C"": 100575, ""Cython"": 137098, ""PostScript"": 1169, ""Python"": 871993, ""Shell"": 421}",bxlab.bx-python,,none,excluded,"[""upstream-description:library-only""]",FASTA,FASTA,UNKNOWN,False,,False,LIBRARY_ONLY,metadata_interface_reviewed,
129,perl-encode,191063,allows you to write your script in non-ASCII and non-UTF-8,3.19,pl5321hec16e2b_1,linux-64,linux-64/perl-encode-3.19-pl5321hec16e2b_1.tar.bz2,,,,,,,{},,,none,excluded,"[""upstream-description:library-only""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
130,libsequence,190178,A C++ class library for evolutionary genetics.,1.9.8,h077b44d_8,linux-64,linux-64/libsequence-1.9.8-h077b44d_8.tar.bz2,93d296a64a0552c784018ede1f3def67732a30052229c450feba26f56c14652c,https://github.com/molpopgen/libsequence,bioconda:source_url,True,ff1a4f698ed2fac40301ff466a6253c82889fd6d,C++,"{""C++"": 1734808, ""CSS"": 4201, ""M4"": 7118, ""Makefile"": 248534, ""Shell"": 339882}",molpopgen.libsequence,libsequenceConfig,explicit_metadata,confirmed_end_user_cli,"[""bioconda-meta.yaml:test.commands:libsequenceConfig""]",UNKNOWN,UNKNOWN,UNKNOWN,True,50,True,,metadata_interface_reviewed,
131,clustalw,189070,,2.1,h9948957_12,linux-64,linux-64/clustalw-2.1-h9948957_12.tar.bz2,d82a95c35cfdb590c266131fdbb0ec62c7977a1edbc95ac43a03220886c855a4,,,,,,{},,,none,unknown,"[""repository-metadata:tree-unavailable""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
132,comet-ms,185727,Comet is an open source tandem mass spectrometry (MS/MS) sequence database search tool.,2026011,h9ee0642_0,linux-64,linux-64/comet-ms-2026011-h9ee0642_0.conda,010f567add5b06273f1cddb7d033094e623028ef9980e0195a4bdf65abe9e0fe,https://github.com/UWPR/Comet,anaconda:dev_url,False,1f558d231152530d1f8d3f4d71f42cc73c8ae4eb,C,"{""Batchfile"": 345, ""C"": 2527603, ""C#"": 54897, ""C++"": 2141350, ""Dockerfile"": 168, ""Makefile"": 18510, ""Python"": 118166}",uwpr.comet,,none,excluded,"[""repository-metadata:no-end-user-cli-found""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,NO_END_USER_CLI,metadata_interface_reviewed,
133,portcullis,183692,Splice junction analysis and filtering from BAM files,1.2.4,py310hfc0ef84_5,linux-64,linux-64/portcullis-1.2.4-py310hfc0ef84_5.conda,e3f5bb1360c3288b02240f689b703d8d1793c62a45d4ef92742ce7c4d68fcd98,https://github.com/maplesond/portcullis,anaconda:home,False,3adf757e3f90ef4a931025906fa82d7aabd53fba,C++,"{""C++"": 1642577, ""Dockerfile"": 472, ""M4"": 78436, ""Makefile"": 8706, ""Python"": 92168, ""Shell"": 2340, ""Singularity"": 516}",maplesond.portcullis,junctools;portcullis,explicit_metadata,confirmed_end_user_cli,"[""bioconda-meta.yaml:test.commands:junctools"", ""bioconda-meta.yaml:test.commands:portcullis"", ""repository:README:documented-command""]",SAM/BAM/CRAM,SAM/BAM/CRAM,UNKNOWN,True,51,True,,metadata_interface_reviewed,
134,perl-http-message,183211,HTTP style message (base class).,7.02,pl5321hdfd78af_0,noarch,noarch/perl-http-message-7.02-pl5321hdfd78af_0.conda,f7501830e822af019a4577b03824ddf6b89ac3ded159cceb3adc73d29879919b,https://github.com/libwww-perl/HTTP-Message,anaconda:dev_url,False,746001b70d85850687a5afe86baefb6f93f9a471,Perl,"{""Perl"": 220153}",libwww-perl.http-message,,none,excluded,"[""upstream-description:library-only""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,LIBRARY_ONLY,metadata_interface_reviewed,
135,bioconductor-annotationdbi,183067,Manipulation of SQLite-based annotations in Bioconductor,1.72.0,r45hdfd78af_0,noarch,noarch/bioconductor-annotationdbi-1.72.0-r45hdfd78af_0.conda,73a1ea50dbf2c6a0724212577989912bb9a3fa180e33387a8a73da6174ea7e2f,,,,,,{},,,none,unknown,"[""repository-metadata:tree-unavailable""]",GFF,GFF,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
136,nextflow,182848,A DSL for data-driven computational pipelines http://nextflow.io,26.04.4,h2a3209d_0,noarch,noarch/nextflow-26.04.4-h2a3209d_0.conda,63ade7aaa427ba4697d936bec9f015bfcc300791e7d68954f8d61c5ef5d2d423,https://github.com/nextflow-io/nextflow,anaconda:home,False,17ef32d8b662137e58e890efbb761e8bda86b2a3,Groovy,"{""ANTLR"": 71925, ""CSS"": 6966, ""Dockerfile"": 4231, ""Groovy"": 9186925, ""HTML"": 278357, ""Java"": 1001565, ""JavaScript"": 43304, ""Makefile"": 4510, ""Nextflow"": 171534, ""Perl"": 20974, ""PowerShell"": 889, ""Shell"": 115976, ""Smarty"": 542, ""TypeScript"": 18400}",nextflow-io.nextflow,,none,excluded,"[""repository-metadata:no-end-user-cli-found""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,UNSUPPORTED_PRIMARY_LANGUAGE,metadata_interface_reviewed,
137,perl-html-parser,180775,HTML parser class,3.83,pl5321h9948957_1,linux-64,linux-64/perl-html-parser-3.83-pl5321h9948957_1.tar.bz2,e699f301b633c15585ef7faff89678618aa79fe7ebaa90ecb7ee1b27028856f6,,,,,,{},,,none,excluded,"[""upstream-description:library-only""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
138,pasta,180556,An implementation of the PASTA (Practical Alignment using Sate and TrAnsitivity) algorithm.,1.9.3,py312h85383db_1,linux-64,linux-64/pasta-1.9.3-py312h85383db_1.conda,e93307492e9c4767e082db35dcf2274c7dd69f4a0e79cd20770a79198a32cfa1,https://github.com/smirarab/pasta,anaconda:dev_url,False,24c7adce978617f4050e2feb60a5eb99f4ae3e46,Python,"{""Batchfile"": 107, ""Dockerfile"": 641, ""Python"": 542935, ""Roff"": 26638, ""Shell"": 765}",smirarab.pasta,hmmalign;hmmbuild;muscle;pasta;raxml,explicit_metadata,confirmed_end_user_cli,"[""bioconda-meta.yaml:test.commands:hmmalign"", ""bioconda-meta.yaml:test.commands:hmmbuild"", ""bioconda-meta.yaml:test.commands:muscle"", ""bioconda-meta.yaml:test.commands:raxml"", ""repository:README:documented-command""]",UNKNOWN,UNKNOWN,UNKNOWN,True,52,True,,metadata_interface_reviewed,
139,kalign2,180076,Kalign is a fast and accurate multiple sequence alignment algorithm designed to align large numbers of protein sequences.,2.04,h7b50bb2_8,linux-64,linux-64/kalign2-2.04-h7b50bb2_8.tar.bz2,2dba13894a90d0f427085ad330da9b1b0dab550d48f274909bc7863afb204684,,,,,,{},,,none,unknown,"[""repository-metadata:tree-unavailable""]",FASTA,FASTA,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
140,biopython,179877,Freely available tools for computational molecular biology.,1.70,np112py36_1,linux-64,linux-64/biopython-1.70-np112py36_1.tar.bz2,,,,,,,{},,,none,unknown,"[""repository-metadata:tree-unavailable""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
141,prodigal,178657,Prodigal (Prokaryotic Dynamic Programming Genefinding Algorithm) is a microbial (bacterial and archaeal) gene finding program,2.6.3,h577a1d6_11,linux-64,linux-64/prodigal-2.6.3-h577a1d6_11.tar.bz2,1211d9f01128f141154cb4616aa5b15890afc26699767886f6655cabfd67ec06,https://github.com/hyattpd/Prodigal,bioconda:source_url,False,c1e2d361479cc1b18175ea79ebd8ff10411c46cb,C,"{""C"": 25936618, ""Makefile"": 1667}",hyattpd.prodigal,prodigal,explicit_metadata,confirmed_end_user_cli,"[""bioconda-meta.yaml:test.commands:prodigal"", ""repository:README:documented-command""]",UNKNOWN,UNKNOWN,UNKNOWN,True,53,True,,metadata_interface_reviewed,
142,perl-scalar-list-utils,178019,Common Scalar and List utility subroutines,1.62,pl5321hec16e2b_1,linux-64,linux-64/perl-scalar-list-utils-1.62-pl5321hec16e2b_1.tar.bz2,,,,,,,{},,,none,excluded,"[""upstream-description:library-only""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
143,trnascan-se,176724,tRNA detection in large-scale genomic sequences,2.0.12,pl5321h7b50bb2_2,linux-64,linux-64/trnascan-se-2.0.12-pl5321h7b50bb2_2.tar.bz2,7e32f5727dfbf989466d8bc285215ab32d6f675d830ff2988b0a82a4d2f440f4,https://github.com/UCSC-LoweLab/tRNAscan-SE,anaconda:dev_url,False,4e1b24f8a58b88e45d3bfe4136ab3462886baa1e,C,"{""C"": 894945, ""M4"": 1485, ""Makefile"": 46183, ""Perl"": 420493, ""Shell"": 44436}",ucsc-lowelab.trnascan-se,tRNAscan-SE,explicit_metadata,confirmed_end_user_cli,"[""bioconda-meta.yaml:test.commands:tRNAscan-SE""]",UNKNOWN,UNKNOWN,UNKNOWN,True,54,True,,metadata_interface_reviewed,
144,ucsc-twobittofa,176713,Convert all or part of .2bit file to fasta.,482,hdc0a859_0,linux-64,linux-64/ucsc-twobittofa-482-hdc0a859_0.tar.bz2,a4956e6f407bd01e0b2a0871da6e594611e7a459e8a09cec7a8ea062bc2a16fc,https://github.com/ucscGenomeBrowser/kent,anaconda:dev_url,False,43697ed2271f7819ef6d6f1947c0b404a508539a,C,"{""ActionScript"": 26888, ""AngelScript"": 749839, ""AppleScript"": 2107, ""Awk"": 42558, ""BitBake"": 1207, ""C"": 43842354, ""C++"": 119752, ""CAP CDS"": 3329, ""CSS"": 368782, ""Dockerfile"": 2417, ""Gherkin"": 64, ""Gnuplot"": 278017, ""HTML"": 26897488, ""Java"": 174889, ""JavaScript"": 3494851, ""Jupyter Notebook"": 9410, ""Logos"": 220, ""Lua"": 21602, ""Makefile"": 1102488, ""PHP"": 190460, ""Pascal"": 256, ""Pep8"": 1734, ""Perl"": 4259789, ""PostScript"": 225917, ""Python"": 5080150, ""R"": 20261, ""Raku"": 20302, ""RenderScript"": 6487, ""Roff"": 435, ""Ruby"": 145197, ""Shell"": 28000239, ""TSQL"": 25995, ""Tcl"": 35359, ""VBScript"": 1579, ""Yacc"": 5972, ""q"": 120, ""sed"": 9929}",ucscgenomebrowser.kent,,none,excluded,"[""repository-metadata:no-end-user-cli-found""]",FASTA,FASTA,UNKNOWN,False,,False,NO_END_USER_CLI,metadata_interface_reviewed,
145,perl-html-tagset,176609,Data tables useful in parsing HTML.,3.24,pl5321hdfd78af_0,noarch,noarch/perl-html-tagset-3.24-pl5321hdfd78af_0.tar.bz2,02b17747b1267771e46dc68bcdc0ffa54fa9ecad958f58b4bf378727d900ef8d,,,,,,{},,,none,excluded,"[""upstream-description:library-only""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
146,bcbio-gff,175826,A Python library to read and write Generic Feature Format (GFF).,0.7.1,pyhdfd78af_3,noarch,noarch/bcbio-gff-0.7.1-pyhdfd78af_3.tar.bz2,e8fa1cd4e3c31047c66e17475c2c5360efaeb61092d3e9a4d85de295bc101aeb,https://github.com/chapmanb/bcbb,anaconda:home,False,320353c64ee0dc938113ca36f19b2e6de6b597be,Python,"{""CSS"": 90068, ""Clojure"": 9818, ""HTML"": 248867, ""JavaScript"": 88232, ""Jupyter Notebook"": 5429, ""Makefile"": 6313, ""Python"": 850665, ""R"": 14547, ""SCSS"": 16872, ""Shell"": 2356, ""TeX"": 142313}",chapmanb.bcbb,,none,excluded,"[""upstream-description:library-only""]",GFF,GFF,UNKNOWN,False,,False,LIBRARY_ONLY,metadata_interface_reviewed,
147,stacks,175485,Stacks is a software pipeline for building loci from short-read sequences.,2.68,h077b44d_3,linux-64,linux-64/stacks-2.68-h077b44d_3.conda,7ada3ff7bc43529c7e21b0376320336f1558706d035167bfc963bf906bb831aa,,,,,,{},,convert_stacks.pl;denovo_map.pl;extract_interpop_chars.pl;gstacks;stacks-dist-extract;stacks-integrate-alignments;tsv2bam,explicit_metadata,confirmed_end_user_cli,"[""bioconda-meta.yaml:test.commands:convert_stacks.pl"", ""bioconda-meta.yaml:test.commands:denovo_map.pl"", ""bioconda-meta.yaml:test.commands:extract_interpop_chars.pl"", ""bioconda-meta.yaml:test.commands:gstacks"", ""bioconda-meta.yaml:test.commands:stacks-dist-extract"", ""bioconda-meta.yaml:test.commands:stacks-integrate-alignments"", ""bioconda-meta.yaml:test.commands:tsv2bam""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
148,perl-getopt-long,173704,Module to handle parsing command line options,2.58,pl5321hdfd78af_0,noarch,noarch/perl-getopt-long-2.58-pl5321hdfd78af_0.tar.bz2,94c17b270316f9b38cf1afa0b1724cdb6bd8349207568dccc1156b9014708c7d,,,,,,{},,,none,excluded,"[""upstream-description:library-only""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
